album_release_date,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,disc_number,duration_ms,explicit,is_local,track_name,track_number,album_name,key_name,mode_name,key_mode
2022-03-14,1999,0.1453,0.073,19,-1.0728,0,0.77001,0.631331,0.149796,2.015782,8883,true,true,Swift Circuit,1,Starlight Symphony,D,pentatonic major,B# major
2023-12-09,2014,0.8188,0.93,2,-90.2912,0,0.47527,0.599924,0.416885,2.830005,7299,true,false,Rapid Runway,13,Wildfire Echoes,C,ionian major,B minor
2022-03-16,2012,0.7759,0.359,13,-8.7524,1,0.43272,0.584078,0.886034,8.315207,1192,true,true,Swift Circuit,12,Golden Horizon,D,phrygian minor,B# minor
2021-05-05,2014,0.6627,0.617,14,-70.9711,0,0.64844,0.158071,0.404209,8.86162,8446,false,false,Quick Path,15,Neon Nights,D,locrian minor,B# minor
2024-04-03,2015,0.9802,0.568,7,-15.9627,0,0.82141,0.810579,0.639344,0.122714,7893,false,false,Quick Path,15,Starlight Symphony,A,mixolydian major,B minor
2021-11-04,2017,0.0595,0.113,2,-95.9563,1,0.65154,0.352148,0.158132,0.378393,5796,true,true,Rapid Runway,3,Midnight Serenade,A,locrian minor,Bm
2022-09-28,2014,0.7566,0.072,5,-37.5804,0,0.72913,0.200656,0.424166,1.022534,4521,true,true,Fast Track,9,Moonlit Melodies,B,phrygian minor,B# minor
2021-12-07,2017,0.4492,0.974,16,-83.2421,0,0.60934,0.502426,0.341442,6.473312,8811,false,false,Quick Path,14,Golden Horizon,D,pentatonic major,Bm
2023-05-22,2012,0.4284,0.17,15,-98.7246,1,0.6088,0.484776,0.550723,0.87351,3658,false,true,Rapid Runway,7,Moonlit Melodies,D,dorian minor,Bmin
2023-02-06,2005,0.1951,0.927,7,-93.5169,1,0.46779,0.990063,0.116874,4.522173,1226,true,false,Fast Track,4,Starlight Symphony,A,melodic minor,Bmaj
2021-05-20,2013,0.0986,0.788,18,-34.8491,0,0.50563,0.648682,0.382898,5.89076,1788,false,true,Swift Circuit,19,Neon Nights,D,pentatonic major,Bm
2023-08-04,2011,0.5892,0.279,6,-85.0944,1,0.44644,0.625382,0.324527,3.746222,4007,true,false,Swift Circuit,12,Velvet Twilight,B,aeolian minor,Bb major
2022-12-24,2006,0.6349,0.942,4,-44.0246,1,0.80212,0.412229,0.891687,7.79278,4192,false,true,Swift Circuit,1,Moonlit Melodies,D,mixolydian major,Bb minor
2023-09-26,2013,0.7563,0.156,18,-79.6387,1,0.36741,0.841151,0.012123,7.647956,343,true,false,Rapid Runway,10,Sunset Dreams,D,lydian major,Bm
2023-02-09,2015,0.6007,0.739,8,-41.3548,1,0.5895,0.277149,0.518604,7.691672,3630,true,false,Quick Path,4,Golden Horizon,D,mixolydian major,B# minor
2021-04-29,2011,0.1556,0.924,5,-93.5306,0,0.93691,0.401573,0.90286,9.957325,8183,true,false,Quick Path,20,Neon Nights,D,harmonic minor,B major
2022-06-29,2013,0.0807,1.0,14,-48.7475,0,0.09266,0.524426,0.782418,4.630012,2843,true,false,Swift Circuit,1,Neon Nights,C,pentatonic major,Bb minor
2023-03-15,2005,0.8884,0.853,10,-25.7768,0,0.84,0.899795,0.512531,9.384943,495,false,true,Rapid Runway,18,Velvet Twilight,D,aeolian minor,Bm
2022-07-13,2002,0.2185,0.352,7,-20.1973,0,0.23211,0.127455,0.377677,1.253616,8617,false,true,Speedy Lane,2,Midnight Serenade,D,aeolian minor,B major
2022-07-27,2014,0.1711,0.398,16,-95.5996,1,0.74026,0.618123,0.163503,1.175968,474,true,false,Speedy Lane,3,Moonlit Melodies,B,ionian major,B major
2021-05-17,2015,0.5202,0.9,19,-55.7095,1,0.77748,0.549882,0.47631,0.582231,7962,false,false,Rapid Runway,20,Neon Nights,B,melodic minor,B# minor
2021-12-26,2019,0.2519,0.392,2,-42.5897,1,0.29724,0.244937,0.579573,4.553318,1862,true,true,Speedy Lane,20,Starlight Symphony,C,dorian minor,Bmaj7
2021-08-30,0,0.1202,0.2,18,-38.9251,1,0.31337,0.016213,0.289639,1.4938,7747,true,true,Rapid Runway,10,Starlight Symphony,C,phrygian minor,B major
2022-04-16,2007,0.7946,0.17,4,-95.7732,1,0.29327,0.116349,0.188536,1.483266,850,true,true,Fast Track,5,Wildfire Echoes,D,melodic minor,B# minor
2022-11-03,2014,0.2477,0.231,9,-18.0935,1,0.71933,0.632023,0.620239,4.938718,6201,false,true,Swift Circuit,9,Neon Nights,A,phrygian minor,B# major
2021-08-11,2011,0.7785,0.292,12,-58.9994,0,0.73096,0.016987,0.478391,6.737827,3316,false,false,Rapid Runway,18,Golden Horizon,B,mixolydian major,B major
2022-10-29,2005,0.2417,0.103,10,-57.9319,1,0.13266,0.909126,0.565883,5.324242,5331,true,false,Swift Circuit,2,Velvet Twilight,A,melodic minor,Bmaj7
2021-10-08,2016,0.6579,0.099,6,-86.292,0,0.30657,0.51449,0.930283,3.172469,9270,true,true,Rapid Runway,8,Neon Nights,C,locrian minor,Bmaj
2022-07-06,2006,0.7147,0.282,10,-66.005,0,0.88744,0.724558,0.479096,5.170233,1789,false,false,Fast Track,17,Golden Horizon,C,aeolian minor,Bb major
2021-12-03,2011,0.6326,0.067,2,-96.6738,0,0.1745,0.479892,0.155968,7.272378,8336,true,false,Quick Path,7,Wildfire Echoes,C,mixolydian major,B# minor
2021-12-04,2005,0.3411,0.805,6,-86.3419,0,0.04264,0.296114,0.048607,5.901161,6216,true,false,Rapid Runway,12,Sunset Dreams,B,ionian major,B minor
2024-02-02,2013,0.526,0.637,14,-43.6534,1,0.79699,0.623291,0.352915,6.946431,7737,true,false,Fast Track,12,Wildfire Echoes,B,ionian major,B minor
2021-08-02,2017,0.6125,0.751,6,-7.5737,0,0.77871,0.4899,0.763465,6.299502,2493,false,false,Speedy Lane,1,Midnight Serenade,C,ionian major,Bmaj7
2023-06-21,2011,0.1851,0.768,17,-68.3511,1,0.4421,0.123538,0.499706,8.030033,3560,false,false,Fast Track,18,Sunset Dreams,C,phrygian minor,Bmaj
2022-05-02,2016,0.8167,0.563,11,-88.0837,0,0.3016,0.73661,0.817699,8.884456,4897,true,false,Speedy Lane,2,Neon Nights,B,locrian minor,Bb minor
2023-05-20,2014,0.0538,0.056,4,-20.2583,1,0.04225,0.618342,0.471726,0.170451,8970,false,true,Swift Circuit,1,Wildfire Echoes,C,locrian minor,B# major
2023-11-21,2017,0.6069,0.67,13,-70.8461,1,0.37842,0.384706,0.477896,4.661304,4305,false,false,Fast Track,10,Starlight Symphony,B,pentatonic major,B# major
2022-03-18,2014,0.5212,0.731,18,-7.605,1,0.29648,0.037511,0.403946,5.457928,1133,false,true,Fast Track,14,Velvet Twilight,D,pentatonic major,Bm
2024-02-12,2010,0.3916,0.248,13,-19.5425,1,0.47894,0.946231,0.560085,7.701398,502,true,true,Fast Track,18,Crystal Waters,A,lydian major,B# major
2023-06-10,2008,0.9758,0.001,4,-14.3739,0,0.78072,0.674098,0.575028,5.461038,2050,true,false,Quick Path,6,Neon Nights,C,ionian major,B# major
2021-08-07,2014,0.1783,0.924,18,-43.5829,0,0.81468,0.972775,0.530754,4.772398,4370,false,true,Rapid Runway,20,Golden Horizon,D,lydian major,B major
